route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
9__7__161_,1280203_9__7__161_,1280203_9__7__161_-9__7__161__2_20:20:00_1_-__33_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280203_9__7__161_,1280203_9__7__161_-9__7__161__2_21:35:00_1_-__36_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280203_9__7__161_,1280203_9__7__161_-9__7__161__2_22:50:00_1_-__39_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1210301_9__7__161_,1210301_9__7__161_-9__7__161__3_10:20:00_1_-__9_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1210301_9__7__161_,1210301_9__7__161_-9__7__161__3_19:05:00_1_-__30_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1220301_9__7__161_,1220301_9__7__161_-9__7__161__3_11:35:00_1_-__12_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1220301_9__7__161_,1220301_9__7__161_-9__7__161__3_17:50:00_1_-__27_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1260301_9__7__161_,1260301_9__7__161_-9__7__161__3_19:30:00_1_-__31_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1260301_9__7__161_,1260301_9__7__161_-9__7__161__3_20:45:00_1_-__34_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1260302_9__7__161_,1260302_9__7__161_-9__7__161__3_18:40:00_1_-__29_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1260302_9__7__161_,1260302_9__7__161_-9__7__161__3_19:55:00_1_-__32_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_07:00:00_1_-__1_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_08:15:00_1_-__4_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_09:30:00_1_-__7_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_10:45:00_1_-__10_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_12:00:00_1_-__13_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_13:15:00_1_-__16_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_14:30:00_1_-__19_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_15:45:00_1_-__22_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_17:00:00_1_-__25_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_18:15:00_1_-__28_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_22:00:00_1_-__37_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280301_9__7__161_,1280301_9__7__161_-9__7__161__3_23:15:00_1_-__40_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_07:25:00_1_-__2_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_08:40:00_1_-__5_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_09:55:00_1_-__8_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_11:10:00_1_-__11_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_12:25:00_1_-__14_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_13:40:00_1_-__17_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_14:55:00_1_-__20_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_16:10:00_1_-__23_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_17:20:00_1_-__26_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_21:10:00_1_-__35_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_22:25:00_1_-__38_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280302_9__7__161_,1280302_9__7__161_-9__7__161__3_23:40:00_1_-__41_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_07:50:00_1_-__3_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_09:05:00_1_-__6_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_12:50:00_1_-__15_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_14:05:00_1_-__18_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_15:20:00_1_-__21_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_16:35:00_1_-__24_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_20:20:00_1_-__33_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_21:35:00_1_-__36_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__7__161_,1280303_9__7__161_,1280303_9__7__161_-9__7__161__3_22:50:00_1_-__39_9__7__161_,PºESTACIÓN-EST.VALDEMORO,7 HOSPITAL - EL RESTÓN,0,,9__7__161__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1100,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1136,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1212,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1248,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1324,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1400,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1436,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1512,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1548,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1636,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1712,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1748,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1824,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1912,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_1948,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_2024,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_2100,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_2136,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_2212,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_2248,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_600,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR (Por Polígono),0,,9__1_A_113__1_p._IT_2,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_640,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR (Por Polígono),0,,9__1_A_113__1_p._IT_2,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_724,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_800,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_836,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_912,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113101_9__1_A_113_,113101_9__1_A_113_-2891_948,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1006,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1042,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1154,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1230,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1306,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1348,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1424,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1500,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1536,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1624,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1700,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1736,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1812,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR (Por Polígono),0,,9__1_A_113__1_p._IT_2,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1900,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_1936,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_2012,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_2048,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_2124,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_2200,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_2236,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_700,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_736,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_812,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_848,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113103_9__1_A_113_,113103_9__1_A_113_-2891_930,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1024,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1118,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1336,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1412,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1448,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1524,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR (Por Polígono),0,,9__1_A_113__1_p._IT_2,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1612,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1648,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1724,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1800,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1836,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_1924,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_2000,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_2036,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_2112,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_2148,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_2224,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_620,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_712,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_748,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_824,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113105_9__1_A_113_,113105_9__1_A_113_-2891_900,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1450,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1520,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1550,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1620,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1825,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1900,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_1935,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2010,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2045,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2120,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2155,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2230,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2305,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
9__1_A_113_,113601_9__1_A_113_,113601_9__1_A_113_-2892_2335,MANUEL DE FALLA-AV.JUAN PABLO II,1A CIRCULAR PINTO,0,,9__1_A_113__1_-_IT_1,0
